age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50,Private,7th-8th,Divorced,Other-service,Not-in-family,Other,Male,2,0,32,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,3807,0,40,United-States,>50K
43,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,1,49,United-States,>50K
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,United-States,<=50K
50,Private,7th-8th,Divorced,Other-service,Other-relative,White,Female,3,0,40,United-States,<=50K
47,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,<=50K
29,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,3,0,39,United-States,<=50K
25,Private,11th,Never-married,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
46,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,1768,39,United-States,<=50K
57,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,5,0,40,United-States,<=50K
29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,2,0,39,United-States,<=50K
29,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
18,Private,HS-grad,Never-married,Sales,Own-child,White,Male,3,0,28,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15539,0,36,United-States,>50K
28,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,57,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,40,United-States,>50K
42,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,50,United-States,>50K
49,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1697,36,United-States,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,31,United-States,<=50K
25,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3445,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,1,0,39,United-States,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1738,38,United-States,<=50K
63,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,11,United-States,<=50K
40,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,1875,50,United-States,>50K
42,Private,Some-college,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,1865,40,United-States,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,15,United-States,<=50K
42,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
50,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
34,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,1,0,44,United-States,<=50K
23,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,4,0,22,United-States,<=50K
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,15025,0,50,United-States,>50K
27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,4,0,34,United-States,<=50K
22,Private,Bachelors,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,22,Philippines,<=50K
28,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,1,0,56,United-States,<=50K
17,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,4,0,22,United-States,<=50K
36,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,3085,0,15,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,2816,0,11,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,2,0,39,United-States,<=50K
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,2,0,16,United-States,<=50K
57,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,15,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
27,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,3,0,39,United-States,<=50K
52,Self-emp-not-inc,Masters,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,10,0,36,United-States,>50K
44,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,2719,0,21,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,49,United-States,<=50K
64,Private,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,11,United-States,<=50K
61,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,3002,0,12,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,4,0,44,United-States,<=50K
50,Local-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,7633,0,57,United-States,>50K
63,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
38,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,11,United-States,<=50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,3452,0,40,United-States,<=50K
24,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,23,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,44,United-States,>50K
25,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,1,0,30,United-States,<=50K
31,Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,0,0,32,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,58,United-States,<=50K
28,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,1st-4th,Married-spouse-absent,Other-service,Not-in-family,Black,Male,3,0,35,United-States,<=50K
29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,3251,0,36,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K
63,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,8,Mexico,<=50K
49,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,1926,58,United-States,>50K
60,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,14,United-States,<=50K
45,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2047,50,United-States,<=50K
32,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,50,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7676,0,40,United-States,>50K
67,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,Male,2,0,9,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,>50K
35,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,5,0,49,United-States,<=50K
49,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,3,1882,40,United-States,>50K
44,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,57,United-States,<=50K
63,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,18,United-States,<=50K
64,Private,1st-4th,Divorced,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,10,United-States,<=50K
31,Private,7th-8th,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,34,Mexico,<=50K
40,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,1,0,49,United-States,<=50K
26,Private,7th-8th,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,39,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,3,1807,40,United-States,<=50K
45,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,33,United-States,>50K
43,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,49,United-States,<=50K
22,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,7592,0,58,United-States,>50K
25,Private,7th-8th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
49,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,39,United-States,<=50K
68,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,2743,0,12,United-States,<=50K
54,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,0,39,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Male,1,1668,43,United-States,>50K
56,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Male,3,0,40,United-States,<=50K
28,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,3,0,33,United-States,<=50K
54,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,14886,0,49,United-States,>50K
42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,7229,0,59,United-States,>50K
49,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,4,1873,50,United-States,>50K
26,Private,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,1,0,19,United-States,<=50K
69,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,20,United-States,<=50K
27,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,1,0,21,United-States,<=50K
17,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,1,0,36,United-States,<=50K
40,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2101,60,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7594,0,60,United-States,>50K
19,Private,11th,Never-married,Other-service,Own-child,White,Female,5,0,29,United-States,<=50K
49,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1834,40,United-States,<=50K
72,Private,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
57,Private,7th-8th,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,3,0,35,United-States,<=50K
68,Private,7th-8th,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,21,United-States,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,1,0,30,United-States,<=50K
44,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,28,United-States,<=50K
21,Private,7th-8th,Never-married,Machine-op-inspct,Not-in-family,White,Female,5,0,34,Mexico,<=50K
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,59,United-States,>50K
22,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States,<=50K
57,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1879,35,United-States,>50K
32,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,56,United-States,<=50K
27,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,Female,0,0,29,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,45,United-States,<=50K
42,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,35,United-States,<=50K
31,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,1850,40,United-States,>50K
34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1843,40,United-States,>50K
22,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,4,0,34,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,3206,0,40,United-States,<=50K
48,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Female,3,0,34,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,4,0,6,United-States,<=50K
42,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,14611,0,40,United-States,>50K
47,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,58,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,39,United-States,>50K
21,Private,Some-college,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,11,United-States,<=50K
56,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
53,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,3332,0,12,United-States,>50K
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3395,0,62,United-States,>50K
59,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,2501,0,9,United-States,<=50K
35,Private,9th,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1886,38,United-States,<=50K
32,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
26,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,0,0,12,United-States,<=50K
45,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,0,1854,37,United-States,<=50K
53,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,5,0,39,United-States,<=50K
55,Private,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
42,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,1,0,50,United-States,<=50K
51,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,15,0,98,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,44,United-States,>50K
17,Private,Bachelors,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
37,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,18,United-States,<=50K
31,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
52,Private,Bachelors,Divorced,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
52,Private,11th,Divorced,Machine-op-inspct,Not-in-family,White,Female,2,0,39,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,59,United-States,<=50K
42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,2061,45,United-States,>50K
46,Local-gov,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,0,0,34,United-States,<=50K
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,United-States,<=50K
45,Private,Some-college,Divorced,Adm-clerical,Own-child,Black,Female,0,0,37,United-States,<=50K
21,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
49,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,2968,0,40,United-States,<=50K
36,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,29,United-States,<=50K
43,Local-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,40,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,10th,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
18,Private,Some-college,Married-spouse-absent,Exec-managerial,Own-child,White,Male,3002,0,14,United-States,<=50K
67,Private,5th-6th,Widowed,Other-service,Not-in-family,White,Male,2863,0,34,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3364,0,39,United-States,<=50K
58,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,1,0,19,United-States,<=50K
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7162,0,50,United-States,>50K
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,2,0,40,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,>50K
71,Private,7th-8th,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,12,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,39,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15220,0,50,United-States,>50K
24,State-gov,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,25,0,27,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,1800,36,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,8108,0,39,United-States,>50K
43,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,6,0,39,United-States,<=50K
31,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,5,0,20,United-States,<=50K
22,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Female,3,0,22,United-States,<=50K
49,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,0,1748,40,United-States,<=50K
20,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,2,0,36,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,7660,0,49,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,>50K
21,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,HS-grad,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,3234,0,20,United-States,<=50K
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1510,0,41,United-States,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,3,0,32,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9,0,39,United-States,>50K
41,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
54,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,39,United-States,<=50K
49,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,3,0,36,United-States,<=50K
27,Private,HS-grad,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,1,0,32,United-States,<=50K
50,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,58,United-States,>50K
57,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Female,0,0,11,United-States,<=50K
45,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
18,Private,7th-8th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,56,United-States,<=50K
21,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,2,0,36,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,61,United-States,>50K
54,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,5,0,10,United-States,<=50K
63,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,2,0,19,United-States,<=50K
57,Private,HS-grad,Widowed,Other-service,Not-in-family,Black,Female,1,0,39,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,6734,0,50,United-States,>50K
17,Private,11th,Married-spouse-absent,Other-service,Own-child,White,Male,0,0,26,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,3,0,30,United-States,<=50K
25,Private,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,19,United-States,<=50K
62,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,2049,0,17,United-States,<=50K
67,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,<=50K
32,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,40,United-States,<=50K
70,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1623,40,United-States,>50K
30,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,35,United-States,<=50K
21,Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,2,0,31,United-States,<=50K
46,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,31,United-States,>50K
32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1911,39,United-States,<=50K
29,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,1,0,20,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,21,United-States,<=50K
61,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,39,Mexico,<=50K
29,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2956,0,39,United-States,<=50K
58,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,3005,0,34,United-States,<=50K
57,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,19,United-States,<=50K
55,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,2525,0,59,United-States,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,3388,0,21,United-States,<=50K
32,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,1976,49,United-States,<=50K
61,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,1,0,11,United-States,<=50K
25,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,1965,37,United-States,<=50K
49,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,5,0,30,United-States,<=50K
48,Local-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,34,United-States,<=50K
58,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,1834,40,United-States,<=50K
23,Private,11th,Divorced,Machine-op-inspct,Own-child,White,Male,4,0,39,United-States,<=50K
44,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,2897,0,59,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,67,United-States,>50K
43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,28,United-States,<=50K
65,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,33,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,37,United-States,<=50K
50,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,7,0,39,United-States,<=50K
18,Private,Some-college,Married-spouse-absent,Other-service,Own-child,White,Female,1,0,27,United-States,<=50K
28,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,2,0,39,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,33,United-States,<=50K
